step,rg2,perim,cycles,asph,movfrac
2000,3659.178024,3610,210,0.150501,0.2500
4000,4209.798986,3595,224,0.277949,0.2656
6000,4200.897162,3614,220,0.274130,0.3594
8000,4181.242700,3601,233,0.274626,0.2109
10000,4366.383697,3609,223,0.321831,0.2344
12000,4363.402223,3615,204,0.313800,0.3516
14000,4243.384168,3611,197,0.282936,0.2500
16000,3264.018787,3633,203,0.218065,0.2578
18000,3520.876728,3649,200,0.235706,0.2891
20000,3516.163639,3631,212,0.264856,0.2109
22000,5175.786701,3621,209,0.408364,0.3516
24000,5177.193197,3624,200,0.406522,0.2734
26000,4141.692803,3616,216,0.264553,0.2578
28000,4555.844785,3584,230,0.328938,0.3203
30000,4513.211415,3577,219,0.333955,0.2891
32000,4542.888782,3586,208,0.368714,0.2422
34000,4694.535541,3618,199,0.473908,0.2891
36000,4728.751057,3614,200,0.474906,0.2344
38000,3869.453209,3626,179,0.012441,0.2578
40000,3959.146844,3593,197,0.021436,0.2578
42000,3722.066764,3563,211,0.087791,0.3438
44000,3594.700464,3583,216,0.124419,0.2969
46000,4165.181968,3603,209,0.049776,0.3047
48000,4223.684159,3567,224,0.028658,0.3359
50000,4220.290749,3563,209,0.028969,0.3672
52000,3923.748556,3612,211,0.013207,0.3125
54000,3793.426953,3630,207,0.004716,0.2344
56000,3742.919585,3601,216,0.001281,0.2422
58000,3566.943257,3598,208,0.000571,0.3203
60000,3422.894847,3635,201,0.007518,0.2734
62000,3543.601731,3631,216,0.002144,0.2969
64000,3523.890735,3640,225,0.003489,0.2578
66000,4649.271372,3629,228,0.104666,0.2891
68000,4285.948588,3610,214,0.047717,0.2812
70000,4085.431948,3590,220,0.070893,0.3281
72000,4065.867426,3621,194,0.072772,0.3125
74000,4399.995117,3623,186,0.174780,0.2812
76000,4396.496330,3635,194,0.174269,0.2578
78000,4299.865971,3627,192,0.171071,0.2969
80000,4339.005575,3641,188,0.166367,0.2266
82000,4744.964402,3652,190,0.158842,0.3203
84000,4691.783464,3624,191,0.254943,0.2734
86000,4703.531229,3644,185,0.078656,0.2578
88000,4189.174357,3633,186,0.014858,0.2891
90000,4185.474741,3642,185,0.012854,0.2344
92000,4385.321702,3624,201,0.013148,0.2422
94000,4349.118027,3612,204,0.014551,0.3203
96000,4420.391571,3639,199,0.030302,0.2891
98000,4489.786897,3637,198,0.084775,0.3281
100000,5077.976058,3651,213,0.495813,0.3047
102000,5598.519679,3628,214,0.466897,0.2578
104000,5389.303191,3639,216,0.466903,0.2500
106000,4613.943232,3639,208,0.373036,0.2734
108000,5270.347067,3619,224,0.431440,0.3125
110000,5493.570874,3629,220,0.410955,0.2734
112000,4837.456339,3639,213,0.207089,0.3125
114000,4823.052247,3649,223,0.179136,0.2734
116000,4432.590186,3660,209,0.199687,0.2734
118000,4284.620159,3648,203,0.089801,0.2734
120000,4868.981821,3662,210,0.368406,0.2266
122000,4729.541465,3648,211,0.349005,0.2656
124000,4637.889951,3629,224,0.361685,0.3125
126000,4641.009908,3620,222,0.356584,0.3125
128000,4633.605447,3639,215,0.305479,0.2734
130000,4649.037419,3622,212,0.300809,0.2734
132000,5260.844985,3660,193,0.208716,0.3125
134000,5263.189065,3647,208,0.205621,0.2578
136000,5889.724985,3626,211,0.095348,0.3359
138000,5751.494161,3665,188,0.120252,0.2969
140000,5260.736754,3650,209,0.206020,0.2578
142000,5411.342525,3644,220,0.232970,0.3359
144000,5096.869321,3638,211,0.349024,0.3125
146000,5733.289986,3618,221,0.324837,0.3359
148000,5603.576035,3604,220,0.312127,0.2969
150000,5619.916192,3632,210,0.318168,0.2812
152000,5665.700196,3636,206,0.322311,0.2188
154000,4342.556439,3645,202,0.208416,0.2891
156000,4288.321662,3641,199,0.203531,0.2969
158000,4651.705426,3636,204,0.202448,0.2266
160000,4648.037437,3604,216,0.202205,0.3047
162000,4649.915501,3605,222,0.213406,0.2500
164000,4664.128832,3587,209,0.212873,0.3203
166000,6217.140031,3584,185,0.507194,0.2812
168000,5119.391444,3585,210,0.302510,0.3203
170000,5288.339905,3575,221,0.318753,0.3203
172000,3857.756951,3569,223,0.060075,0.2969
174000,3935.325175,3564,224,0.053344,0.2812
176000,3932.479299,3571,219,0.048694,0.3438
178000,6675.648896,3580,222,0.567258,0.2891
180000,6989.573711,3571,233,0.517352,0.3672
182000,4209.251335,3586,208,0.240477,0.3047
184000,4189.509093,3588,199,0.242867,0.3125
186000,7818.838051,3593,199,0.653797,0.2188
188000,4799.164071,3580,221,0.085835,0.3438
190000,5105.636575,3578,225,0.108220,0.2734
192000,5154.875112,3557,235,0.095198,0.3281
194000,6865.483973,3589,211,0.533765,0.3047
196000,6837.182350,3585,217,0.527178,0.3125
198000,5839.658199,3588,220,0.308354,0.3281
200000,6846.140996,3585,216,0.520740,0.2578
202000,6790.304591,3584,202,0.469109,0.2578
204000,9432.615837,3595,197,0.872202,0.3203
206000,6594.645045,3599,200,0.574175,0.2891
208000,9341.245540,3610,207,0.866077,0.3047
210000,9420.485568,3626,198,0.858078,0.3516
212000,6578.594053,3614,198,0.549433,0.3281
214000,9829.487229,3604,191,0.760584,0.2734
216000,9244.160692,3599,198,0.709104,0.3047
218000,9310.423898,3566,219,0.640130,0.2891
220000,8771.803862,3574,226,0.567646,0.2656
222000,8694.584606,3611,216,0.574434,0.2188
224000,8766.541661,3617,200,0.679825,0.2344
226000,8367.817322,3622,219,0.683844,0.3594
228000,5264.497187,3616,215,0.157755,0.2969
230000,5096.462606,3599,210,0.144609,0.2812
232000,4417.103283,3600,213,0.144450,0.3203
234000,4155.970931,3615,192,0.189682,0.2812
236000,4201.274546,3613,235,0.177160,0.2109
238000,4505.336446,3662,205,0.150838,0.2734
240000,4523.041172,3664,207,0.146735,0.3359
242000,4595.123253,3666,207,0.154358,0.2031
244000,4842.044122,3665,196,0.219257,0.3281
246000,5144.832199,3661,181,0.143958,0.2422
248000,5400.535378,3650,199,0.381764,0.2266
250000,5713.235650,3646,198,0.437737,0.2734
252000,5251.487972,3661,196,0.233671,0.3281
254000,5221.817962,3657,214,0.236742,0.3047
